kst_dtm,unison_wtg01_power_kw10m,unison_wtg02_power_kw10m,unison_wtg03_power_kw10m,unison_wtg04_power_kw10m,unison_wtg05_power_kw10m,unison_wtg01_ws,unison_wtg02_ws,unison_wtg03_ws,unison_wtg04_ws,unison_wtg05_ws,unison_wtg01_wd,unison_wtg02_wd,unison_wtg03_wd,unison_wtg04_wd,unison_wtg05_wd
2023-01-01 23:40:00,653.0,562.0,702.0,676.0,704.0,10.29,9.48,11.94,12.18,12.56,-76.3306319097497,-66.3115591492303,-122.448609976551,-88.5114757371927,-131.716585239647
2023-01-01 23:50:00,557.0,484.0,643.0,695.0,702.0,10.52,9.45,12.31,11.34,11.95,-76.5653552095813,-65.9903288351423,-121.748912837697,-89.3949775267513,-131.32303438633
2023-01-02 00:00:00,419.0,387.0,607.0,603.0,658.0,9.49,8.46,10.63,11.74,11.92,-78.5718929350008,-64.9440759361793,-122.861627188532,-87.5242045429308,-130.177015716856
2023-01-02 00:10:00,440.0,237.0,587.0,601.0,616.0,8.49,7.78,9.95,10.17,11.07,-81.2462612750518,-64.5779480739733,-122.172597390862,-85.5718043679547,-128.26538641702
2023-01-02 00:20:00,250.0,311.0,574.0,537.0,637.0,8.42,5.87,10.09,10.2,10.55,-82.9968624993453,-64.0799023859587,-121.403731146189,-85.5107818696392,-128.277985656371
2023-01-02 00:30:00,380.0,317.0,589.0,604.0,664.0,6.47,6.91,9.91,9.65,10.71,-80.3634227187547,-64.4214064200282,-121.495517514209,-84.4049513410338,-127.188746699635
2023-01-02 00:40:00,349.0,423.0,643.0,521.0,663.0,7.98,7.07,9.8,10.4,11.23,-80.5189961106018,-65.9253549431278,-122.450353906852,-82.8684497096163,-127.042180633995
2023-01-02 00:50:00,302.0,388.0,632.0,570.0,659.0,7.38,7.72,10.73,9.469999,11.23,-82.7942003789548,-67.3325864937828,-121.566848408513,-83.9369923455077,-127.698344895187
2023-01-02 01:00:00,247.0,439.0,673.0,541.0,700.0,7.02,7.38,10.68,9.79,10.86,-82.1615938074998,-68.2359150190098,-120.342564351492,-87.4873820721752,-127.234284544127
2023-01-02 01:10:00,271.0,423.0,698.0,515.0,675.0,6.65,8.45,11.11,9.27,11.57,-81.9541265144388,-68.0546914471273,-121.313505175561,-87.1602710797037,-127.810653102859
2023-01-02 01:20:00,313.0,288.0,671.0,497.0,688.0,6.89,7.7,11.36,9.03,11.03,-79.2314415337993,-68.3542826019557,-121.96856903672,-86.8077197974468,-128.161975880325
2023-01-02 01:30:00,408.0,239.0,659.0,537.0,686.0,7.07,6.43,10.98,8.76,11.46,-73.9206261219618,-65.4816939718973,-121.181017342349,-86.6547148233418,-127.069025206813
2023-01-02 01:40:00,459.0,134.0,644.0,575.0,678.0,8.38,6.06,10.8,9.51,11.43,-70.6654253831993,-67.0427488964008,-118.665747208461,-83.3203793694533,-125.51123371834
2023-01-02 01:50:00,312.0,157.0,510.0,360.0,641.0,8.55,4.36,11.0,9.849999,11.36,-72.4315469482843,-67.5867262635503,-118.906112448233,-82.8025136368538,-125.496703777612
2023-01-02 02:00:00,248.0,128.0,532.0,283.0,530.0,7.04,5.37,9.12,7.61,10.84,-77.9088781877553,-63.9258784636933,-120.572575895312,-85.0988743343568,-126.933397615743
2023-01-02 02:10:00,327.0,113.0,487.0,468.0,520.0,6.48,4.58,9.349999,6.71,9.78,-79.0345743268693,-65.7672782439648,-119.352281991882,-83.8411206646038,-126.916568472543
2023-01-02 02:20:00,362.0,179.0,576.0,477.0,606.0,7.26,4.51,9.04,9.16,9.51,-74.2878277316742,-62.9728081062963,-117.796364742342,-82.3506511622638,-125.544073160451
2023-01-02 02:30:00,384.0,102.0,550.0,498.0,609.0,7.83,5.62,9.969999,8.98,10.43,-70.9846309437512,-67.9208918540867,-117.178546892007,-83.2795707064497,-125.839749370663
2023-01-02 02:40:00,404.0,73.0,480.0,459.0,574.0,8.05,4.06,9.79,9.19,10.39,-70.6652568119318,-69.7398012035293,-117.714003781964,-83.5220965746967,-126.780357400336
2023-01-02 02:50:00,359.0,80.0,449.0,400.0,532.0,8.309999,3.71,9.33,8.849999,10.38,-73.0245593697007,-62.6363029550978,-118.115998286575,-83.0224601019612,-127.378817630068
2023-01-02 03:00:00,394.0,41.0,469.0,382.0,474.0,7.64,3.75,8.78,7.9,9.76,-75.2640364050037,-65.5138668725873,-117.911332443356,-80.7898427136613,-126.049398287306
2023-01-02 03:10:00,425.0,19.0,437.0,397.0,460.0,8.03,2.87,9.25,7.76,9.36,-72.1407145014397,-76.5926293696903,-115.905972693308,-78.7717009896988,-123.503775796122
2023-01-02 03:20:00,374.0,,229.0,285.0,434.0,8.61,2.7,8.52,8.41,9.22,-68.0577811115863,-115.972417103242,-110.884481396659,-78.1464035619747,-121.629726932668
2023-01-02 03:30:00,300.0,,144.0,183.0,341.0,7.91,2.17,6.13,6.71,9.08,-67.5395343179058,-147.693374248609,-106.489382962196,-77.6391463191612,-119.859540085007
2023-01-02 03:40:00,387.0,,203.0,187.0,436.0,6.73,1.72,5.49,5.92,7.96,-67.4060218864163,-132.647517555571,-108.625457904938,-78.9119942801842,-120.308582351652
2023-01-02 03:50:00,348.0,,173.0,190.0,312.0,7.98,2.63,5.86,5.74,8.9,-67.3700661194922,-142.134651655524,-111.034749008316,-77.7707117072958,-119.676076421568
2023-01-02 04:00:00,441.0,,151.0,196.0,279.0,7.36,2.67,5.54,6.01,7.64,-66.5676304261183,-151.478579722666,-110.64733662196,-77.6894937518928,-118.877446247836
2023-01-02 04:10:00,445.0,,232.0,241.0,359.0,8.22,2.47,4.99,5.77,7.27,-65.7219344193043,-139.906622788413,-112.100185471271,-80.0965547804438,-118.793623769328
2023-01-02 04:20:00,519.0,,296.0,344.0,388.0,8.5,2.49,6.09,6.54,8.139999,-65.7463220236008,-119.432465150832,-113.337190420137,-80.1213912082278,-119.510240838055
2023-01-02 04:30:00,496.0,16.0,282.0,335.0,552.0,9.26,3.08,6.72,7.52,8.42,-64.5618529038523,-104.733991762298,-111.697675504253,-78.6069771933038,-119.92664085872
2023-01-02 04:40:00,544.0,16.0,265.0,353.0,437.0,8.92,2.42,6.44,7.25,9.929999,-64.5539236717668,-115.619789649079,-113.282500184111,-78.8924269894528,-120.472091560462
2023-01-02 04:50:00,552.0,51.0,228.0,359.0,470.0,9.48,2.62,6.64,7.84,8.66,-66.0108411671172,-91.6180776630522,-118.226098566477,-82.9257337588027,-125.528198399634
2023-01-02 05:00:00,431.0,75.0,288.0,378.0,351.0,9.38,3.33,6.37,7.6,8.76,-68.7169546898198,-66.6830648015188,-120.737766306631,-85.7800955521982,-129.963946440152
2023-01-02 05:10:00,384.0,110.0,377.0,392.0,431.0,8.179999,3.89,6.95,7.72,7.88,-71.3835043435698,-66.3440355181482,-122.711455815017,-87.1362483444837,-131.697080163393
2023-01-02 05:20:00,321.0,127.0,430.0,367.0,478.0,7.58,4.59,7.74,8.099999,8.5,-73.9696147355837,-66.9078053099747,-123.251170932779,-88.4443510545428,-131.60924280556
2023-01-02 05:30:00,269.0,103.0,377.0,303.0,479.0,6.81,4.63,8.179999,7.56,9.05,-74.2824374712598,-65.8141322017318,-122.550107634943,-87.5053006341657,-129.421205200914
2023-01-02 05:40:00,326.0,117.0,442.0,445.0,489.0,6.52,4.47,8.04,7.14,9.09,-71.7296184239378,-63.2677305868898,-120.795815527478,-86.2909560215197,-128.150436955869
2023-01-02 05:50:00,350.0,152.0,506.0,529.0,556.0,7.04,4.85,8.72,8.679999,9.26,-69.8502245644417,-63.5134644895668,-119.491040964585,-86.0529132762603,-128.162553254073
2023-01-02 06:00:00,436.0,324.0,668.0,650.0,665.0,7.26,5.14,9.28,9.54,10.01,-69.9569438635597,-65.2977431480782,-119.314530804626,-85.4749929219803,-126.941156974833
2023-01-02 06:10:00,421.0,225.0,648.0,641.0,660.0,7.94,6.88,10.73,10.89,10.95,-69.6607247281318,-64.4084743955372,-117.99751517218,-84.8433836727602,-126.246308098631
2023-01-02 06:20:00,422.0,127.0,573.0,575.0,631.0,8.139999,5.95,10.69,10.78,10.97,-65.8663890512228,-61.5608871049523,-116.373696008745,-83.7718998720837,-126.275520125404
2023-01-02 06:30:00,483.0,166.0,577.0,667.0,675.0,8.22,4.82,10.13,10.07,10.62,-62.7221446387813,-62.1335690121403,-116.981926508274,-83.9647613190407,-126.357250907585
2023-01-02 06:40:00,452.0,246.0,653.0,567.0,685.0,8.78,5.2,10.22,10.99,11.07,-63.1439840923323,-64.8642182192953,-119.014773542228,-86.3105167842173,-127.580769159674
2023-01-02 06:50:00,476.0,242.0,638.0,563.0,698.0,8.139999,6.47,10.57,9.57,11.29,-62.3431452939108,-64.8616452085913,-119.44649357578,-87.0077185723028,-128.129363942667
2023-01-02 07:00:00,465.0,408.0,634.0,642.0,705.0,8.87,6.06,10.63,9.76,11.19,-60.2658601213268,-64.6376234383518,-119.166449274918,-85.4699411778893,-129.007890939465
2023-01-02 07:10:00,551.0,422.0,663.0,679.0,704.0,8.849999,7.54,10.47,10.67,11.09,-59.3532825016842,-65.8058903027732,-119.570586437875,-85.2052999995757,-129.287258229396
2023-01-02 07:20:00,561.0,382.0,624.0,684.0,699.0,9.91,7.32,10.56,10.92,11.26,-58.8774548144007,-65.1216664692323,-117.766384491847,-84.5804372241083,-127.437116042437
2023-01-02 07:30:00,560.0,364.0,638.0,688.0,705.0,9.849999,6.98,9.95,11.35,11.49,-57.9686640813138,-63.1085138681447,-114.765500405871,-81.8152578641253,-125.024454768285
2023-01-02 07:40:00,601.0,490.0,684.0,701.0,704.0,10.06,6.92,10.2,11.79,11.86,-55.9806730354022,-62.0296914581802,-113.191990387437,-79.7109985602613,-123.174782159194
2023-01-02 07:50:00,607.0,532.0,697.0,701.0,704.0,10.5,8.44,10.97,12.37,12.53,-55.5121816648303,-62.5485977743173,-112.729146043733,-79.6804492865153,-123.644111395587
2023-01-02 08:00:00,662.0,568.0,703.0,701.0,706.0,10.42,8.71,10.47,12.27,12.24,-55.2918685345193,-63.0889044968528,-113.103848829298,-79.8964554174467,-123.323499870225
2023-01-02 08:10:00,678.0,586.0,701.0,702.0,706.0,11.16,9.09,10.4,12.1,12.3,-54.5953520643708,-63.2520125397678,-113.431073467964,-79.5880010443448,-121.682318096282
2023-01-02 08:20:00,658.0,572.0,668.0,696.0,706.0,11.64,9.37,10.77,12.06,12.41,-52.9077203404037,-62.7061180494858,-113.61083902296,-79.4449251699347,-123.26982441667
2023-01-02 08:30:00,700.0,495.0,642.0,700.0,700.0,11.51,8.98,10.22,12.11,12.32,-50.2665434478387,-61.1919546215293,-113.328176083223,-79.3340518473407,-124.07781270944
2023-01-02 08:40:00,699.0,107.0,370.0,640.0,651.0,13.0,8.26,9.62,12.3,12.01,-48.7632445951493,-59.1088036490667,-113.880137342428,-78.8743655144733,-122.84357533263
2023-01-02 08:50:00,615.0,46.0,191.0,505.0,555.0,13.13,4.43,7.05,11.0,10.93,-50.6196279308578,-56.2176125540933,-115.712019918902,-79.9946108347538,-122.778952761345
2023-01-02 09:00:00,414.0,191.0,240.0,344.0,509.0,11.15,3.8,5.43,9.01,9.63,-54.7173175362823,-56.1140650301478,-116.574548811656,-82.1579649714138,-123.488111821019
2023-01-02 09:10:00,367.0,301.0,406.0,448.0,417.0,8.44,5.76,5.85,7.36,9.179999,-56.1492526847753,-58.1042050831243,-116.160585844197,-80.8628415626078,-124.813439296569
2023-01-02 09:20:00,413.0,289.0,326.0,340.0,459.0,8.11,6.24,7.47,8.27,8.429999,-56.7113930446023,-59.1293156408743,-116.682407444082,-79.4344414993778,-126.098265677484
2023-01-02 09:30:00,563.0,210.0,249.0,446.0,434.0,8.28,6.37,6.99,7.02,8.83,-55.3169609376553,-54.4641361391718,-113.717455352549,-78.6735629297858,-123.239506437493
2023-01-02 09:40:00,532.0,155.0,266.0,412.0,479.0,10.44,5.77,6.21,8.45,8.91,-53.3319639683588,-48.3674399517942,-109.732742392093,-77.7956106360753,-119.913279579841
2023-01-02 09:50:00,389.0,67.0,133.0,253.0,338.0,10.44,5.47,6.41,7.82,9.16,-55.6639496392613,-47.9396654532107,-110.392503095585,-78.1613280093833,-121.085087028349
2023-01-02 10:00:00,275.0,42.0,113.0,132.0,217.0,8.03,3.68,5.07,6.14,7.72,-59.1542382541268,-52.9887545264413,-112.734689174358,-77.9177985756693,-123.085594776433
2023-01-02 10:10:00,439.0,54.0,151.0,157.0,253.0,6.68,3.38,4.94,4.86,6.4,-60.5475797563693,-55.8329702022652,-115.987592750744,-79.6547971429353,-126.315408393327
2023-01-02 10:20:00,422.0,126.0,254.0,138.0,273.0,8.8,3.71,5.15,5.22,6.7,-61.3686875760438,-53.7419996049512,-117.075539312183,-78.9883234172903,-126.666472711662
2023-01-02 10:30:00,457.0,87.0,300.0,245.0,395.0,8.34,4.7,6.39,4.89,7.26,-62.5570767119173,-56.9190560401068,-118.838988334737,-79.5183516732438,-124.784037872207
2023-01-02 10:40:00,503.0,50.0,263.0,330.0,367.0,8.77,4.01,7.0,6.2,8.58,-65.3578897746943,-74.7968764773933,-119.89586643543,-81.4209397883343,-127.599011781297
2023-01-02 10:50:00,471.0,,193.0,205.0,288.0,9.17,3.54,6.4,7.25,7.89,-65.4011225667957,-113.482029654421,-116.989927844033,-81.9669324898303,-127.401457630058
2023-01-02 11:00:00,618.0,,102.0,148.0,201.0,8.44,2.38,6.1,5.98,7.36,-58.2926841355388,-168.107133205339,-115.579707137996,-80.4185216686497,-120.591122119023
2023-01-02 11:10:00,572.0,,119.0,166.0,201.0,10.91,1.75,4.77,5.13,6.29,-56.8674919914803,-177.056789719486,-115.424336226161,-77.0114955237623,-115.458963390426
2023-01-02 11:20:00,485.0,,127.0,153.0,182.0,10.0,1.86,5.36,5.35,6.06,-61.2947878261493,-150.064146748785,-114.263162915519,-77.3933331357563,-117.632621397369
2023-01-02 11:30:00,413.0,,152.0,82.0,227.0,8.78,2.18,4.91,5.28,5.59,-63.2702363253643,-141.262794242133,-111.739821356249,-76.1986098031213,-122.351075591374
2023-01-02 11:40:00,431.0,,187.0,133.0,190.0,8.28,2.39,5.59,4.28,6.47,-65.3023194817672,-167.449211895537,-110.014071778522,-73.1559778838683,-118.905461605968
2023-01-02 11:50:00,445.0,,239.0,140.0,280.0,8.559999,2.27,5.73,4.72,5.87,-65.8341445123787,-179.059962847242,-113.807783847628,-76.2481611803482,-116.034951826751
2023-01-02 12:00:00,363.0,23.0,178.0,201.0,347.0,8.42,3.31,6.44,5.06,6.63,-64.0325024185668,-137.976538717129,-113.267198962042,-76.7399443413082,-115.783806831102
2023-01-02 12:10:00,390.0,26.0,245.0,136.0,427.0,7.9,3.21,5.63,5.82,7.59,-63.3819169938493,-140.722764755167,-109.276850643112,-74.5520574900987,-115.121210950143
2023-01-02 12:20:00,251.0,61.0,325.0,233.0,458.0,7.94,2.75,6.72,4.8,8.53,-66.5971582640823,-143.99446778967,-107.777652627549,-71.7897951702378,-114.697620689858
2023-01-02 12:30:00,263.0,65.0,292.0,214.0,362.0,6.35,3.58,7.21,6.37,8.77,-68.0608151769648,-108.816685586347,-106.943302711157,-69.8781380126663,-116.103560631962
2023-01-02 12:40:00,216.0,,114.0,144.0,171.0,6.55,3.97,7.07,5.81,7.74,-65.2822821299647,-137.252790195469,-110.074698844807,-74.3662010297853,-119.689937123298
2023-01-02 12:50:00,156.0,,53.0,111.0,77.0,6.36,2.29,4.75,4.94,5.61,-65.6893846080283,-157.698618255597,-107.308122392823,-72.4333114012057,-114.095110746062
2023-01-02 13:00:00,134.0,14.0,66.0,161.0,147.0,5.47,3.2,3.12,4.7,4.31,-69.4781776348858,-118.803283056413,-102.021414149542,-70.9798967888637,-112.756365634693
2023-01-02 13:10:00,183.0,31.0,139.0,229.0,248.0,5.2,2.77,3.59,5.37,4.9,-73.8364378670948,-93.5500557278908,-105.45440617563,-73.3356222200143,-117.776743879257
2023-01-02 13:20:00,157.0,74.0,245.0,203.0,206.0,5.89,2.95,5.04,5.93,6.35,-76.6856472436998,-76.4510564044627,-112.576804135587,-75.6755879684378,-118.560665913385
2023-01-02 13:30:00,108.0,79.0,352.0,230.0,312.0,5.34,4.45,6.31,6.14,6.4,-78.6693605893378,-64.8650358162978,-117.705406869621,-77.5139913985527,-120.168917426529
2023-01-02 13:40:00,98.0,82.0,284.0,216.0,284.0,4.51,4.26,7.24,6.32,7.19,-75.4560603736743,-65.7041891506558,-120.673688389273,-80.1584941885958,-122.131893954711
2023-01-02 13:50:00,135.0,89.0,393.0,257.0,243.0,4.41,4.26,6.66,5.98,6.76,-71.0968299831078,-66.6680284020288,-121.278284948901,-83.1796794261423,-124.260973090075
2023-01-02 14:00:00,147.0,65.0,412.0,239.0,323.0,4.91,4.29,7.69,6.23,6.76,-67.8701373877543,-66.6653238042443,-120.662765689924,-82.5848913728753,-124.838916522636
2023-01-02 14:10:00,122.0,132.0,431.0,238.0,321.0,5.2,3.97,7.85,6.03,7.59,-68.6815711112548,-65.9507526528663,-121.718546863463,-82.0723792592453,-125.49588773532
2023-01-02 14:20:00,158.0,197.0,341.0,239.0,282.0,4.71,5.23,8.3,6.18,7.4,-74.4214894548198,-67.4336183725012,-122.755414814534,-81.8905068825423,-126.721127151205
2023-01-02 14:30:00,146.0,119.0,386.0,242.0,235.0,5.97,6.0,7.44,6.55,7.19,-73.4474581326843,-69.6843962068258,-124.295634418488,-83.9694469276203,-127.435118051244
2023-01-02 14:40:00,83.0,139.0,276.0,277.0,242.0,5.66,5.15,8.0,6.44,6.65,-68.0061468700337,-64.3005177662343,-125.760716771447,-85.1550810805103,-124.35916056942
2023-01-02 14:50:00,90.0,123.0,226.0,330.0,181.0,4.61,5.19,6.62,6.58,6.93,-69.3218228497202,-60.9721629275478,-121.527660954278,-83.8468889863558,-120.296963518143
2023-01-02 15:00:00,72.0,83.0,258.0,234.0,166.0,4.33,5.05,6.3,7.42,6.16,-73.5049046032268,-66.3599782077643,-118.229017047277,-84.0963149661068,-120.664726263111
2023-01-02 15:10:00,41.0,53.0,215.0,188.0,203.0,3.94,4.31,6.48,6.24,5.78,-73.8351931136288,-71.9935196877947,-119.310774237867,-85.9664216544568,-123.047887374145
2023-01-02 15:20:00,23.0,51.0,158.0,133.0,166.0,3.33,3.99,5.94,5.83,6.26,-72.0740370507423,-69.4656098809668,-119.452716871033,-84.6154629697032,-125.262922936354
2023-01-02 15:30:00,48.0,37.0,182.0,133.0,150.0,2.56,3.78,5.33,5.19,5.61,-67.7384554504858,-67.7783374790013,-120.245356437267,-80.6230169223847,-123.169102869563
2023-01-02 15:40:00,55.0,54.0,198.0,202.0,234.0,3.63,3.41,5.88,4.85,5.9,-64.9660611461553,-70.5451819626293,-120.847874178436,-80.2171297842643,-119.518210235463
2023-01-02 15:50:00,29.0,91.0,254.0,194.0,199.0,3.79,3.82,6.11,6.05,6.93,-72.4715564125263,-71.5323216540898,-120.952579667896,-84.0980140890448,-123.774872092557
2023-01-02 16:00:00,48.0,137.0,253.0,113.0,260.0,2.86,4.45,6.5,5.98,6.02,-76.2450184661658,-72.1959741307658,-121.472853101581,-86.1391765416712,-128.221882513719
2023-01-02 16:10:00,76.0,115.0,149.0,124.0,228.0,3.58,5.24,6.64,4.78,7.31,-72.9501190892373,-73.7304928000358,-123.026810981846,-87.3332533175083,-127.00317227386
2023-01-02 16:20:00,138.0,75.0,96.0,170.0,160.0,4.25,5.15,5.42,5.31,6.87,-73.4816654860948,-70.9000052027098,-123.15377880598,-88.4958923827188,-126.520145627201
2023-01-02 16:30:00,182.0,85.0,155.0,193.0,195.0,5.46,4.14,4.54,6.18,5.81,-72.8699096891673,-65.6684698638072,-121.570992464974,-88.7324078917912,-126.167707326879
2023-01-02 16:40:00,187.0,116.0,146.0,264.0,202.0,6.19,4.58,5.67,6.18,5.93,-73.1180525205087,-66.1749542668402,-123.584638762968,-88.6882440411047,-122.997630094939
2023-01-02 16:50:00,279.0,140.0,249.0,317.0,344.0,5.97,4.99,5.4,6.89,6.21,-75.2506830757393,-67.0925031668343,-124.182508268024,-87.6636527070693,-124.058265606226
2023-01-02 17:00:00,313.0,206.0,314.0,510.0,458.0,6.84,5.3,6.64,7.59,7.62,-77.1138098653063,-67.6276492156793,-123.617634985081,-88.1397626751713,-129.649715256897
2023-01-02 17:10:00,232.0,203.0,304.0,427.0,548.0,7.21,6.25,7.23,9.45,8.67,-75.0494382003528,-68.3785276563463,-124.833436954336,-87.5803441574053,-129.697498287248
2023-01-02 17:20:00,229.0,128.0,314.0,345.0,424.0,6.49,6.06,7.16,8.44,9.94,-75.0629432115003,-65.1022142399028,-123.418935245076,-86.6179395420538,-127.525041647448
2023-01-02 17:30:00,184.0,80.0,268.0,286.0,375.0,6.52,4.92,7.06,7.48,8.61,-75.3414219785898,-61.8040041992648,-120.428607409154,-84.3844329001937,-124.89562352776
2023-01-02 17:40:00,220.0,172.0,321.0,322.0,371.0,6.18,4.24,6.93,7.08,8.24,-69.8884888754247,-58.1755794241208,-117.796726310988,-81.5752592127853,-122.47126040177
2023-01-02 17:50:00,314.0,193.0,474.0,449.0,489.0,6.89,5.82,7.15,7.61,8.19,-66.7621187447477,-59.2694986228498,-118.676659219967,-81.5684400260778,-123.850295098453
2023-01-02 18:00:00,270.0,156.0,434.0,401.0,521.0,7.67,5.73,8.61,8.54,9.01,-67.4729552592052,-64.9967778509918,-122.024709421348,-83.1997114318793,-126.553317229084
2023-01-02 18:10:00,265.0,150.0,347.0,417.0,540.0,6.75,5.28,8.13,7.95,9.46,-65.1712813542553,-67.1233663013568,-123.296550794438,-83.7955166579698,-126.299808785584
2023-01-02 18:20:00,256.0,185.0,401.0,507.0,515.0,6.82,5.38,7.12,8.04,9.79,-63.4833014270443,-67.6749581315068,-123.917532046396,-84.9091212922473,-127.043448771689
2023-01-02 18:30:00,301.0,261.0,575.0,579.0,614.0,6.74,5.4,7.29,8.74,9.37,-66.3683727808992,-69.3107760405183,-123.495303406142,-86.2048524387148,-128.563761325248
2023-01-02 18:40:00,382.0,335.0,649.0,598.0,628.0,6.92,5.71,9.429999,9.46,10.2,-67.1751435429913,-70.3875814142763,-122.041120393012,-86.0718382822948,-128.890707459765
2023-01-02 18:50:00,431.0,301.0,632.0,569.0,670.0,7.7,6.4,10.22,10.2,10.35,-64.6767988899278,-68.6293564659838,-120.60789934542,-86.2076453971413,-128.377269920305
2023-01-02 19:00:00,439.0,413.0,645.0,670.0,694.0,8.32,6.55,10.11,9.53,10.74,-62.8432910764342,-65.5675620275213,-120.133013561065,-85.0407193026537,-126.827324914559
2023-01-02 19:10:00,453.0,372.0,632.0,633.0,658.0,8.34,7.58,10.27,10.72,11.28,-64.0150851038412,-65.6768889423728,-120.503664885433,-83.8887083405822,-127.104417241648
2023-01-02 19:20:00,444.0,356.0,669.0,614.0,678.0,8.07,7.06,10.25,10.43,10.84,-66.5990491927653,-68.3611024513927,-120.670590278803,-85.2152790577363,-128.575116791204
2023-01-02 19:30:00,474.0,431.0,698.0,612.0,693.0,8.02,6.97,10.77,10.2,10.98,-67.7995277249983,-69.3896205729962,-121.121814092686,-87.5977477383973,-129.030152535589
2023-01-02 19:40:00,504.0,548.0,701.0,654.0,701.0,8.059999,7.55,11.19,10.41,11.49,-71.2398706302038,-69.1095974797477,-121.859502867279,-88.0373790717713,-128.958846899983
2023-01-02 19:50:00,467.0,503.0,688.0,639.0,705.0,8.17,8.71,11.32,10.76,11.78,-72.1634007173893,-68.6556523650778,-122.877901721013,-87.4012574133858,-128.988881106195
2023-01-02 20:00:00,479.0,517.0,692.0,657.0,695.0,8.53,8.33,11.1,10.57,11.88,-71.0097675029688,-68.2287885067088,-122.193406375304,-86.4892100794688,-127.645513532371
2023-01-02 20:10:00,517.0,649.0,700.0,692.0,705.0,8.78,8.22,11.35,11.05,12.1,-73.0847241570423,-68.5990013211848,-122.774496755294,-86.7974558959323,-127.215716983058
2023-01-02 20:20:00,514.0,669.0,703.0,699.0,693.0,8.83,10.6,11.67,11.92,12.68,-72.7836695457028,-69.7267992639553,-124.18038044231,-88.0682208739863,-128.310605761587
2023-01-02 20:30:00,529.0,642.0,703.0,702.0,705.0,8.99,10.82,12.09,11.63,12.53,-69.7382480352783,-69.8152742248443,-123.566649800912,-88.7113666253568,-128.344664722602
2023-01-02 20:40:00,639.0,632.0,704.0,703.0,706.0,9.12,10.55,12.29,12.26,12.99,-67.2560107656178,-70.0834093979723,-123.651948371802,-89.2573263939973,-128.659132288969
2023-01-02 20:50:00,654.0,645.0,705.0,705.0,706.0,10.03,10.45,12.44,12.25,13.02,-66.0250625881573,-70.1614330228723,-122.527088073709,-87.6130653121818,-128.504352880061
2023-01-02 21:00:00,694.0,562.0,704.0,701.0,704.0,9.74,10.34,12.9,12.53,12.83,-63.5633087474393,-68.3048727674552,-120.477991265555,-84.7020142018763,-127.673534467428
2023-01-02 21:10:00,669.0,505.0,701.0,699.0,695.0,10.63,9.29,12.94,12.8,12.48,-61.1275253881788,-67.2347045198158,-119.811159396301,-82.2995798380023,-125.801104986074
